  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
029440 99999 190602250600 140  16 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *    9 **** 1011.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190602251300 140  16 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   11 **** 1007.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190602252000 140  16 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   11 ****  999.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190602260600 140  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   24 ****  990.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190602261300 230  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   30 ****  989.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190602262000 140   9 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   24 ****  988.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190602270600 140   9 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   25 ****  987.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190602271300 180   7 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   26 ****  982.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190602272000 180   9 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   32 ****  982.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190602280600 180  14 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   32 ****  981.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190602281300 200  16 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   36 ****  979.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190602282000 320  16 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   28 ****  981.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603010600 270  14 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   10 ****  982.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603011300 140  16 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   28 ****  979.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603012000 090  14 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   27 ****  978.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603020600 140  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   23 ****  973.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603021300 140  14 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   29 ****  972.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603022000 360  14 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   26 ****  976.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603030600 320  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   20 ****  980.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603031300 320  14 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   20 ****  988.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603032000 360  14 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   13 ****  994.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603040600 270   7 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   -8 ****  997.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603041300 270   7 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   20 ****  993.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603042000 180   9 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   26 ****  984.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603050600 090  18 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   38 ****  982.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603051300 270  18 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   40 ****  988.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603052000 270   9 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   32 ****  992.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603060600 140  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   28 ****  987.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603061300 180   9 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   35 ****  980.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603062000 270   7 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   30 ****  982.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603070600 270   9 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   32 ****  981.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603071300 270  11 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   38 ****  981.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603072000 360  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   25 ****  985.1 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603080600 270  16 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   35 ****  968.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603081300 270  18 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   37 ****  971.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603082000 270  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   33 ****  966.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603090600 230   9 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   31 ****  957.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603091300 270   9 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   35 ****  953.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603092000 360   9 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   25 ****  959.1 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603100600 360  14 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   14 ****  967.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603101300 360  18 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   14 ****  978.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603102000 320  18 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   10 ****  986.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603110600 320  16 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   -1 ****  994.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603111300 320  14 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   22 ****  993.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603112000 180   9 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   18 ****  993.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603120600 180  19 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   24 ****  987.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603121300 180  40 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   28 ****  980.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603122000 070  59 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   23 ****  973.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603130600 180  59 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   32 ****  963.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603131300 180  43 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   34 ****  967.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603132000 180  45 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   28 ****  965.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603140600 180  16 *** *** BKN * * *  0.0 70 ** ** ** ** ** ** ** *   23 ****  975.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603141300 230  14 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   29 ****  978.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603142000 180  11 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   20 ****  985.1 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603150600 180   9 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   22 ****  990.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603151300 050   9 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   31 ****  995.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603152000 090   7 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   15 ****  995.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603160600 090   2 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   17 ****  995.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603161300 090  11 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   28 ****  992.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603162000 090  11 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   19 ****  995.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603170600 360   9 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *    3 ****  998.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603171300 090   9 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   28 ****  997.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603172000 180   9 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   24 ****  993.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603180600 090  14 *** *** OVC * * *  0.0 70 ** ** ** ** ** ** ** *   19 ****  984.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603181300 070  24 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   27 ****  981.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603182000 090  18 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   20 ****  984.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603190600 320  11 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   10 ****  989.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603191300 340  19 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   25 ****  987.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603192000 360  19 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   19 ****  990.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603200600 340  19 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   20 ****  991.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603201300 020  19 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   28 ****  995.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603202000 360  24 *** *** BKN * * *  0.0 72 ** ** ** ** ** ** ** *   25 ****  998.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603210600 090  11 *** *** OVC * * *  0.0 70 ** ** ** ** ** ** ** *   23 **** 1002.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603211300 090   9 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   29 **** 1006.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603212000 360  16 *** *** OVC * * *  0.0 70 ** ** ** ** ** ** ** *   24 **** 1010.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603220600 360  18 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   20 **** 1008.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603221300 360   9 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   29 **** 1007.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603222000 360  11 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   18 **** 1008.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603230600 360  14 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *    2 **** 1008.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603231300 230  14 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   32 **** 1003.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603232000 230   7 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   28 **** 1001.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603240600 050   9 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   28 **** 1000.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603241300 090  14 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   29 **** 1001.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603242000 090   9 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   26 **** 1000.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603250600 140  11 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   24 ****  995.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603251300 050  14 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   31 ****  994.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603252000 360  19 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   27 ****  992.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603260600 070  14 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   20 ****  993.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603261300 360  18 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   28 ****  993.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603262000 360  18 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   16 ****  993.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603270600 320  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *    4 ****  991.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603271300 270  18 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   32 ****  987.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603272000 360  14 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   26 ****  992.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603280600 320   9 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *    4 ****  990.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603281300 180  11 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   27 ****  979.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603282000 360  18 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   27 ****  976.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603290600 320  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   18 ****  980.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603291300 320   9 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   23 ****  984.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603292000 270  11 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   17 ****  989.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603300600 340  19 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *    2 ****  996.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603301300 320  16 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   22 ****  999.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603302000 320  14 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   12 ****  999.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603310600 180  14 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *    6 ****  995.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603311300 180  11 *** *** OVC * * *  0.0 72 ** ** ** ** ** ** ** *   30 ****  985.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190603312000 230  18 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   11 ****  990.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604010600 090  14 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   19 ****  998.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604011300 360  18 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   29 **** 1006.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604012000 360  18 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   18 **** 1011.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604020600 270  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   23 **** 1013.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604021300 270   5 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   46 **** 1018.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604022000 320   9 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   37 **** 1019.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604030600 270   9 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   29 **** 1021.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604031300 270  14 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   46 **** 1017.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604032000 270  16 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   36 **** 1015.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604040600 270  14 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   31 **** 1014.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604041300 270  16 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   49 **** 1015.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604042000 270  14 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   35 **** 1014.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604050600 270   9 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   25 **** 1016.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604051300 230   7 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   49 **** 1015.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604052000 250   7 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   35 **** 1015.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604060600 340  11 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   23 **** 1015.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604061300 270   9 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1016.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604062000 270   7 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   37 **** 1018.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604070600 250   9 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   25 **** 1022.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604071300 270   9 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   54 **** 1022.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604072000 270   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   41 **** 1018.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604080600 230   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   36 **** 1014.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604081300 270  29 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   48 **** 1008.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604082000 270  24 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   35 **** 1012.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604090600 270  19 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   34 **** 1016.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604091300 270  19 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   44 **** 1012.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604092000 270  16 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   38 **** 1010.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604100600 340  24 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   41 **** 1010.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604101300 270  16 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   49 **** 1011.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604102000 270  11 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   40 **** 1011.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604110600 270   9 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   41 **** 1008.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 190604111300 270  19 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1007.2 ***** ****** *** *** ***** ***** ***** ***** ** 
